Quarter ID,Quarter,State ID,State,Investment
20232,2023-Q2,10,Durango,-3.9904445111751556
20233,2023-Q3,10,Durango,-16.333520889282227
20234,2023-Q4,10,Durango,36.152050733566284
20241,2024-Q1,10,Durango,119.89176845550537
20242,2024-Q2,10,Durango,13.1648268699646
20243,2024-Q3,10,Durango,91.09719252586365
20244,2024-Q4,10,Durango,6.018893718719482
19991,1999-Q1,11,Guanajuato,65.91581630706787
19992,1999-Q2,11,Guanajuato,-9.524327278137207
19993,1999-Q3,11,Guanajuato,-38.58129692077637
19994,1999-Q4,11,Guanajuato,291.35404777526855
20001,2000-Q1,11,Guanajuato,200.38414764404297
20002,2000-Q2,11,Guanajuato,4.046804904937744
20003,2000-Q3,11,Guanajuato,21.66214370727539
20004,2000-Q4,11,Guanajuato,81.2786865234375
20011,2001-Q1,11,Guanajuato,114.60481357574463
20012,2001-Q2,11,Guanajuato,85.10610580444336
20013,2001-Q3,11,Guanajuato,392.0964660644531
20014,2001-Q4,11,Guanajuato,265.43042373657227
20021,2002-Q1,11,Guanajuato,156.7651710510254
20022,2002-Q2,11,Guanajuato,253.25420951843262
20023,2002-Q3,11,Guanajuato,192.90612316131592
20024,2002-Q4,11,Guanajuato,136.32536697387695
20031,2003-Q1,11,Guanajuato,68.80546569824219
20032,2003-Q2,11,Guanajuato,101.55688095092773
20033,2003-Q3,11,Guanajuato,312.3129314482212
20034,2003-Q4,11,Guanajuato,239.49425411224365
20041,2004-Q1,11,Guanajuato,384.2631149291992
20042,2004-Q2,11,Guanajuato,101.76145553588867
20043,2004-Q3,11,Guanajuato,41.69023609161377
20044,2004-Q4,11,Guanajuato,161.48700046539307
20051,2005-Q1,11,Guanajuato,404.48587226867676
20052,2005-Q2,11,Guanajuato,144.88601875305176
20053,2005-Q3,11,Guanajuato,35.74857425689697
20054,2005-Q4,11,Guanajuato,196.76580810546875
20061,2006-Q1,11,Guanajuato,357.01370429992676
20062,2006-Q2,11,Guanajuato,275.7019157409668
20063,2006-Q3,11,Guanajuato,-217.39138984680176
20064,2006-Q4,11,Guanajuato,181.14501190185547
20071,2007-Q1,11,Guanajuato,342.9243621826172
20072,2007-Q2,11,Guanajuato,224.73564910888672
20073,2007-Q3,11,Guanajuato,312.81168365478516
20074,2007-Q4,11,Guanajuato,211.52694702148438
20081,2008-Q1,11,Guanajuato,305.18701171875
20082,2008-Q2,11,Guanajuato,236.92979621887207
20083,2008-Q3,11,Guanajuato,117.87709182500839
20084,2008-Q4,11,Guanajuato,91.79090118408203
20091,2009-Q1,11,Guanajuato,109.19776725769043
20092,2009-Q2,11,Guanajuato,61.953712463378906
20093,2009-Q3,11,Guanajuato,92.47425842285156
20094,2009-Q4,11,Guanajuato,244.972252368927
20101,2010-Q1,11,Guanajuato,189.4013385772705
20102,2010-Q2,11,Guanajuato,98.7150764465332
20103,2010-Q3,11,Guanajuato,25.0803279876709
20104,2010-Q4,11,Guanajuato,86.07712268829346
20111,2011-Q1,11,Guanajuato,677.8896312713623
20112,2011-Q2,11,Guanajuato,239.9534034729004
20113,2011-Q3,11,Guanajuato,419.27666664123535
20114,2011-Q4,11,Guanajuato,87.56590270996094
20121,2012-Q1,11,Guanajuato,276.4700367450714
20122,2012-Q2,11,Guanajuato,337.526517868042
20123,2012-Q3,11,Guanajuato,394.38668727874756
20124,2012-Q4,11,Guanajuato,312.81010150909424
20131,2013-Q1,11,Guanajuato,427.4407653808594
20132,2013-Q2,11,Guanajuato,1447.3981285095215
20133,2013-Q3,11,Guanajuato,130.37207412719727
20134,2013-Q4,11,Guanajuato,616.172004699707
20141,2014-Q1,11,Guanajuato,559.1696166992188
20142,2014-Q2,11,Guanajuato,499.11659240722656
20143,2014-Q3,11,Guanajuato,27.27750015258789
20144,2014-Q4,11,Guanajuato,232.32195258140564
20151,2015-Q1,11,Guanajuato,501.9538803100586
20152,2015-Q2,11,Guanajuato,17.148353576660156
20153,2015-Q3,11,Guanajuato,419.98748207092285
20154,2015-Q4,11,Guanajuato,813.7236289978027
20161,2016-Q1,11,Guanajuato,549.117546081543
20162,2016-Q2,11,Guanajuato,351.7008857727051
20163,2016-Q3,11,Guanajuato,251.99105834960938
20164,2016-Q4,11,Guanajuato,179.7806568145752
20171,2017-Q1,11,Guanajuato,749.232307434082
20172,2017-Q2,11,Guanajuato,430.52918815612793
20173,2017-Q3,11,Guanajuato,471.1837692260742
20174,2017-Q4,11,Guanajuato,26.971948623657227
20181,2018-Q1,11,Guanajuato,588.5415387153625
20182,2018-Q2,11,Guanajuato,802.1974983215332
20183,2018-Q3,11,Guanajuato,541.5640716552734
20184,2018-Q4,11,Guanajuato,537.4925537109375
20191,2019-Q1,11,Guanajuato,41.698951721191406
20192,2019-Q2,11,Guanajuato,151.18499755859375
20193,2019-Q3,11,Guanajuato,390.8565559387207
20194,2019-Q4,11,Guanajuato,212.29569149017334
20201,2020-Q1,11,Guanajuato,290.15625
20202,2020-Q2,11,Guanajuato,252.01370471715927
20203,2020-Q3,11,Guanajuato,-274.565185546875
20204,2020-Q4,11,Guanajuato,-68.1516466140747
20211,2021-Q1,11,Guanajuato,1107.8987426757812
20212,2021-Q2,11,Guanajuato,29.687522530555725
20213,2021-Q3,11,Guanajuato,626.5343661308289
20214,2021-Q4,11,Guanajuato,33.95692586898804
20221,2022-Q1,11,Guanajuato,729.4669723510742
20222,2022-Q2,11,Guanajuato,429.67619705200195
20223,2022-Q3,11,Guanajuato,508.9885559082031
20224,2022-Q4,11,Guanajuato,-105.0920352935791
20231,2023-Q1,11,Guanajuato,850.1295585632324
20232,2023-Q2,11,Guanajuato,479.96842765808105
20233,2023-Q3,11,Guanajuato,67.28954696655273
20234,2023-Q4,11,Guanajuato,-582.3044509887695
20241,2024-Q1,11,Guanajuato,948.0878603458405
20242,2024-Q2,11,Guanajuato,365.473796389997
20243,2024-Q3,11,Guanajuato,376.1790361404419
20244,2024-Q4,11,Guanajuato,-264.1290512084961
19991,1999-Q1,12,Guerrero,5.9104958809912205
19992,1999-Q2,12,Guerrero,15.536382103338838
19993,1999-Q3,12,Guerrero,15.236853705719113
19994,1999-Q4,12,Guerrero,-0.6694650948047638
20001,2000-Q1,12,Guerrero,19.12321138381958
20002,2000-Q2,12,Guerrero,-8.511592149734497
20003,2000-Q3,12,Guerrero,13.734499156475067
20004,2000-Q4,12,Guerrero,25.494832515716553
20011,2001-Q1,12,Guerrero,22.130175352096558
20012,2001-Q2,12,Guerrero,19.68058931827545
20013,2001-Q3,12,Guerrero,146.96406853199005
20014,2001-Q4,12,Guerrero,27.961702346801758
20021,2002-Q1,12,Guerrero,45.20432472229004
20022,2002-Q2,12,Guerrero,50.18967914581299
20023,2002-Q3,12,Guerrero,79.53806066513062
20024,2002-Q4,12,Guerrero,127.41088390350342
20031,2003-Q1,12,Guerrero,25.958706855773926
20032,2003-Q2,12,Guerrero,18.91612148284912
20033,2003-Q3,12,Guerrero,42.811434745788574
20034,2003-Q4,12,Guerrero,71.95823222398758
20041,2004-Q1,12,Guerrero,131.42183780670166
20042,2004-Q2,12,Guerrero,18.50642102956772
20043,2004-Q3,12,Guerrero,29.330679416656494
20044,2004-Q4,12,Guerrero,40.36311626434326
20051,2005-Q1,12,Guerrero,70.54086017608643
20052,2005-Q2,12,Guerrero,22.00199019908905
20053,2005-Q3,12,Guerrero,13.220772929489613
20054,2005-Q4,12,Guerrero,131.3169830441475
20061,2006-Q1,12,Guerrero,57.18262195587158
20062,2006-Q2,12,Guerrero,23.926114082336426
20063,2006-Q3,12,Guerrero,11.893276035785675
20064,2006-Q4,12,Guerrero,71.02478700876236
20071,2007-Q1,12,Guerrero,104.67046928405762
20072,2007-Q2,12,Guerrero,25.22677183151245
20073,2007-Q3,12,Guerrero,-38.140692204236984
20074,2007-Q4,12,Guerrero,20.59745502471924
20081,2008-Q1,12,Guerrero,39.510905742645264
20082,2008-Q2,12,Guerrero,58.682517528533936
20083,2008-Q3,12,Guerrero,455.1145196557045
20084,2008-Q4,12,Guerrero,21.63809895515442
20091,2009-Q1,12,Guerrero,17.64781379699707
20092,2009-Q2,12,Guerrero,68.09730863571167
20093,2009-Q3,12,Guerrero,9.032711505889893
20094,2009-Q4,12,Guerrero,41.236273765563965
20101,2010-Q1,12,Guerrero,116.69352340698242
20102,2010-Q2,12,Guerrero,33.74463939666748
20103,2010-Q3,12,Guerrero,-7.2203830778598785
20104,2010-Q4,12,Guerrero,-3.666597366333008
20111,2011-Q1,12,Guerrero,70.34463503956795
20112,2011-Q2,12,Guerrero,61.03842782974243
20113,2011-Q3,12,Guerrero,46.28639793395996
20114,2011-Q4,12,Guerrero,64.13462829589844
20121,2012-Q1,12,Guerrero,66.50326442718506
20122,2012-Q2,12,Guerrero,33.43545913696289
20123,2012-Q3,12,Guerrero,28.211994975805283
20124,2012-Q4,12,Guerrero,36.13388967514038
20131,2013-Q1,12,Guerrero,130.0910725593567
20132,2013-Q2,12,Guerrero,666.2606678009033
20133,2013-Q3,12,Guerrero,35.02122813463211
20134,2013-Q4,12,Guerrero,256.80074882507324
20141,2014-Q1,12,Guerrero,176.16239213943481
20142,2014-Q2,12,Guerrero,183.92529296875
20143,2014-Q3,12,Guerrero,116.70932054519653
20144,2014-Q4,12,Guerrero,2.608750641345978
20151,2015-Q1,12,Guerrero,68.6921968460083
20152,2015-Q2,12,Guerrero,57.081892013549805
20153,2015-Q3,12,Guerrero,20.4003689289093
20154,2015-Q4,12,Guerrero,17.95386028289795
20161,2016-Q1,12,Guerrero,79.38535642623901
20162,2016-Q2,12,Guerrero,12.577170372009277
20163,2016-Q3,12,Guerrero,25.920052409172058
20164,2016-Q4,12,Guerrero,62.785658836364746
20171,2017-Q1,12,Guerrero,46.44586181640625
20172,2017-Q2,12,Guerrero,337.5210208892822
20173,2017-Q3,12,Guerrero,39.451157569885254
20174,2017-Q4,12,Guerrero,-13.004042625427246
20181,2018-Q1,12,Guerrero,41.67158508300781
20182,2018-Q2,12,Guerrero,23.103662490844727
20183,2018-Q3,12,Guerrero,371.73308181762695
20184,2018-Q4,12,Guerrero,-34.341134548187256
20191,2019-Q1,12,Guerrero,185.1387631893158
20192,2019-Q2,12,Guerrero,18.344807751476765
20193,2019-Q3,12,Guerrero,32.82673978805542
20194,2019-Q4,12,Guerrero,39.22469878196716
20201,2020-Q1,12,Guerrero,274.60442543029785
20202,2020-Q2,12,Guerrero,19.386061429977417
20203,2020-Q3,12,Guerrero,23.20857810974121
20204,2020-Q4,12,Guerrero,-20.326570570468903
20211,2021-Q1,12,Guerrero,143.87671566009521
20212,2021-Q2,12,Guerrero,148.27604007720947
20213,2021-Q3,12,Guerrero,284.3199796676636
20214,2021-Q4,12,Guerrero,92.86193943023682
20221,2022-Q1,12,Guerrero,73.96205711364746
20222,2022-Q2,12,Guerrero,63.44968271255493
20223,2022-Q3,12,Guerrero,59.781662464141846
20224,2022-Q4,12,Guerrero,48.977070331573486
20231,2023-Q1,12,Guerrero,-193.811594247818
20232,2023-Q2,12,Guerrero,2.54616641998291
20233,2023-Q3,12,Guerrero,1.3395484685897827
20234,2023-Q4,12,Guerrero,0.8153606653213501
20241,2024-Q1,12,Guerrero,31.18115919828415
20242,2024-Q2,12,Guerrero,23.4149569272995
20243,2024-Q3,12,Guerrero,-11.97483229637146
20244,2024-Q4,12,Guerrero,16.89180088043213
19991,1999-Q1,13,Hidalgo,3.3504059240221977
19992,1999-Q2,13,Hidalgo,4.036109924316406
19993,1999-Q3,13,Hidalgo,0.3688740208745003
19994,1999-Q4,13,Hidalgo,-1.0925170481204987
20001,2000-Q1,13,Hidalgo,6.161472890060395
20002,2000-Q2,13,Hidalgo,-103.19555598497391
20003,2000-Q3,13,Hidalgo,-10.435710191726685
20004,2000-Q4,13,Hidalgo,22.47186803817749
20011,2001-Q1,13,Hidalgo,27.80795979499817
20012,2001-Q2,13,Hidalgo,138.8059288263321
20013,2001-Q3,13,Hidalgo,141.18499517440796
20014,2001-Q4,13,Hidalgo,28.262402415275574
20021,2002-Q1,13,Hidalgo,39.865747153759
20022,2002-Q2,13,Hidalgo,37.197611808776855
20023,2002-Q3,13,Hidalgo,49.76890850067139
20024,2002-Q4,13,Hidalgo,30.275191001594067
20031,2003-Q1,13,Hidalgo,33.31600522994995
20032,2003-Q2,13,Hidalgo,20.543118000030518
20033,2003-Q3,13,Hidalgo,-7.116744756698608
20034,2003-Q4,13,Hidalgo,51.425848096609116
20041,2004-Q1,13,Hidalgo,119.23650121688843
20042,2004-Q2,13,Hidalgo,57.17698335647583
20043,2004-Q3,13,Hidalgo,4.10472297668457
20044,2004-Q4,13,Hidalgo,32.7401227876544
20051,2005-Q1,13,Hidalgo,58.33007574081421
20052,2005-Q2,13,Hidalgo,22.588804841041565
20053,2005-Q3,13,Hidalgo,8.908651560544968
20054,2005-Q4,13,Hidalgo,21.563823699951172
20061,2006-Q1,13,Hidalgo,124.24168884754181
20062,2006-Q2,13,Hidalgo,48.44036865234375
20063,2006-Q3,13,Hidalgo,-3.652345657348633
20064,2006-Q4,13,Hidalgo,25.35232973098755
20071,2007-Q1,13,Hidalgo,46.86693239212036
20072,2007-Q2,13,Hidalgo,18.40243411064148
20073,2007-Q3,13,Hidalgo,27.477788388729095
20074,2007-Q4,13,Hidalgo,-5.678968071937561
20081,2008-Q1,13,Hidalgo,55.32674044370651
20082,2008-Q2,13,Hidalgo,38.59427106380463
20083,2008-Q3,13,Hidalgo,10.646742776036263
20084,2008-Q4,13,Hidalgo,17.17631733417511
20091,2009-Q1,13,Hidalgo,25.25513732433319
20092,2009-Q2,13,Hidalgo,33.05414867401123
20093,2009-Q3,13,Hidalgo,8.758885145187378
20094,2009-Q4,13,Hidalgo,44.386953830718994
20101,2010-Q1,13,Hidalgo,72.01885032653809
20102,2010-Q2,13,Hidalgo,265.7657995223999
20103,2010-Q3,13,Hidalgo,22.046989426016808
20104,2010-Q4,13,Hidalgo,20.515294551849365
20111,2011-Q1,13,Hidalgo,135.70886516571045
20112,2011-Q2,13,Hidalgo,45.739529609680176
20113,2011-Q3,13,Hidalgo,17.60931634902954
20114,2011-Q4,13,Hidalgo,66.46769952774048
20121,2012-Q1,13,Hidalgo,34.31308460235596
20122,2012-Q2,13,Hidalgo,21.37306547164917
20123,2012-Q3,13,Hidalgo,94.52779579162598
20124,2012-Q4,13,Hidalgo,28.595048500224948
20131,2013-Q1,13,Hidalgo,96.57782649993896
20132,2013-Q2,13,Hidalgo,323.5479898452759
20133,2013-Q3,13,Hidalgo,-39.850223660469055
20134,2013-Q4,13,Hidalgo,89.74510478973389
20141,2014-Q1,13,Hidalgo,99.79253220558167
20142,2014-Q2,13,Hidalgo,-152.05020713806152
20143,2014-Q3,13,Hidalgo,-15.262361764907837
20144,2014-Q4,13,Hidalgo,1.4470795392990112
20151,2015-Q1,13,Hidalgo,240.09765374660492
20152,2015-Q2,13,Hidalgo,74.74477005004883
20153,2015-Q3,13,Hidalgo,16.40016460418701
20154,2015-Q4,13,Hidalgo,192.48299407958984
20161,2016-Q1,13,Hidalgo,130.74189949035645
20162,2016-Q2,13,Hidalgo,53.70972919464111
20163,2016-Q3,13,Hidalgo,82.86431312561035
20164,2016-Q4,13,Hidalgo,177.25788402557373
20171,2017-Q1,13,Hidalgo,93.7772946357727
20172,2017-Q2,13,Hidalgo,121.6749038696289
20173,2017-Q3,13,Hidalgo,54.201828956604004
20174,2017-Q4,13,Hidalgo,79.70712995529175
20181,2018-Q1,13,Hidalgo,158.00140190124512
20182,2018-Q2,13,Hidalgo,36.995058953762054
20183,2018-Q3,13,Hidalgo,-25.302703857421875
20184,2018-Q4,13,Hidalgo,16.784384727478027
20191,2019-Q1,13,Hidalgo,124.46187591552734
20192,2019-Q2,13,Hidalgo,87.4062671661377
20193,2019-Q3,13,Hidalgo,21.632840156555176
20194,2019-Q4,13,Hidalgo,50.3734974861145
20201,2020-Q1,13,Hidalgo,94.32882881164551
20202,2020-Q2,13,Hidalgo,140.34304809570312
20203,2020-Q3,13,Hidalgo,15.444376707077026
20204,2020-Q4,13,Hidalgo,28.601274967193604
20211,2021-Q1,13,Hidalgo,121.80936424061656
20212,2021-Q2,13,Hidalgo,15.53101110458374
20213,2021-Q3,13,Hidalgo,57.043946266174316
20214,2021-Q4,13,Hidalgo,-18.115789890289307
20221,2022-Q1,13,Hidalgo,152.4344367980957
20222,2022-Q2,13,Hidalgo,127.02411270141602
20223,2022-Q3,13,Hidalgo,117.53099584579468
20224,2022-Q4,13,Hidalgo,14.534578621387482
20231,2023-Q1,13,Hidalgo,182.91636657714844
20232,2023-Q2,13,Hidalgo,72.5252366065979
20233,2023-Q3,13,Hidalgo,16.104560017585754
20234,2023-Q4,13,Hidalgo,-0.33832687174435705
20241,2024-Q1,13,Hidalgo,220.72907257080078
20242,2024-Q2,13,Hidalgo,203.4616756439209
20243,2024-Q3,13,Hidalgo,-141.59291219711304
20244,2024-Q4,13,Hidalgo,13.370712280273438
19991,1999-Q1,14,Jalisco,198.52465629577637
19992,1999-Q2,14,Jalisco,176.0743408203125
19993,1999-Q3,14,Jalisco,148.47647666931152
19994,1999-Q4,14,Jalisco,243.71271896362305
20001,2000-Q1,14,Jalisco,239.04327392578125
20002,2000-Q2,14,Jalisco,379.53607177734375
20003,2000-Q3,14,Jalisco,259.14633560180664
20004,2000-Q4,14,Jalisco,526.6724586486816
20011,2001-Q1,14,Jalisco,254.8841438293457
20012,2001-Q2,14,Jalisco,457.6011505126953
20013,2001-Q3,14,Jalisco,753.6819534301758
20014,2001-Q4,14,Jalisco,269.9524669647217
20021,2002-Q1,14,Jalisco,201.5472297668457
20022,2002-Q2,14,Jalisco,413.36198806762695
20023,2002-Q3,14,Jalisco,248.89678764343262
20024,2002-Q4,14,Jalisco,307.0429015159607
20031,2003-Q1,14,Jalisco,261.3485679626465
20032,2003-Q2,14,Jalisco,344.9586296081543
20033,2003-Q3,14,Jalisco,-44.908931255340576
20034,2003-Q4,14,Jalisco,697.2761034965515
20041,2004-Q1,14,Jalisco,740.9102172851562
20042,2004-Q2,14,Jalisco,251.384521484375
20043,2004-Q3,14,Jalisco,141.40061938762665
20044,2004-Q4,14,Jalisco,288.5376033782959
20051,2005-Q1,14,Jalisco,265.4937438964844
20052,2005-Q2,14,Jalisco,209.640700340271
20053,2005-Q3,14,Jalisco,146.7623805999756
20054,2005-Q4,14,Jalisco,205.9323034286499
20061,2006-Q1,14,Jalisco,171.69822692871094
20062,2006-Q2,14,Jalisco,467.91515350341797
20063,2006-Q3,14,Jalisco,189.95371341705322
20064,2006-Q4,14,Jalisco,163.1716787815094
20071,2007-Q1,14,Jalisco,460.20352935791016
20072,2007-Q2,14,Jalisco,245.88708114624023
20073,2007-Q3,14,Jalisco,-3.9521408081054688
20074,2007-Q4,14,Jalisco,1135.5796031951904
20081,2008-Q1,14,Jalisco,205.40281867980957
20082,2008-Q2,14,Jalisco,386.44932556152344
20083,2008-Q3,14,Jalisco,153.97486877441406
20084,2008-Q4,14,Jalisco,294.8464288711548
20091,2009-Q1,14,Jalisco,401.36988067626953
20092,2009-Q2,14,Jalisco,410.02698516845703
20093,2009-Q3,14,Jalisco,330.35436248779297
20094,2009-Q4,14,Jalisco,-136.03011560440063
20101,2010-Q1,14,Jalisco,410.27804946899414
20102,2010-Q2,14,Jalisco,782.352180480957
20103,2010-Q3,14,Jalisco,346.78622674942017
20104,2010-Q4,14,Jalisco,670.8786687850952
20111,2011-Q1,14,Jalisco,200.80237579345703
20112,2011-Q2,14,Jalisco,401.93138122558594
20113,2011-Q3,14,Jalisco,138.8389434814453
20114,2011-Q4,14,Jalisco,294.69328117370605
20121,2012-Q1,14,Jalisco,622.640380859375
20122,2012-Q2,14,Jalisco,286.5126428604126
20123,2012-Q3,14,Jalisco,268.7350158691406
20124,2012-Q4,14,Jalisco,237.37434768676758
20131,2013-Q1,14,Jalisco,172.05222129821777
20132,2013-Q2,14,Jalisco,1802.0270690917969
20133,2013-Q3,14,Jalisco,410.65187406539917
20134,2013-Q4,14,Jalisco,553.1851806640625
20141,2014-Q1,14,Jalisco,679.2719268798828
20142,2014-Q2,14,Jalisco,23.921852111816406
20143,2014-Q3,14,Jalisco,309.20765686035156
20144,2014-Q4,14,Jalisco,672.1965780258179
20151,2015-Q1,14,Jalisco,1236.9306945800781
20152,2015-Q2,14,Jalisco,316.44757080078125
20153,2015-Q3,14,Jalisco,777.9444274902344
20154,2015-Q4,14,Jalisco,807.0745048522949
20161,2016-Q1,14,Jalisco,1462.6753540039062
20162,2016-Q2,14,Jalisco,349.31546783447266
20163,2016-Q3,14,Jalisco,45.04285144805908
20164,2016-Q4,14,Jalisco,245.2271900177002
20171,2017-Q1,14,Jalisco,539.1524505615234
20172,2017-Q2,14,Jalisco,195.31724548339844
20173,2017-Q3,14,Jalisco,315.6103229522705
20174,2017-Q4,14,Jalisco,502.8096809387207
20181,2018-Q1,14,Jalisco,1272.07719039917
20182,2018-Q2,14,Jalisco,-14.062816619873047
20183,2018-Q3,14,Jalisco,351.70723724365234
20184,2018-Q4,14,Jalisco,-594.9274997711182
20191,2019-Q1,14,Jalisco,1629.3540649414062
20192,2019-Q2,14,Jalisco,491.5828170776367
20193,2019-Q3,14,Jalisco,215.15549087524414
20194,2019-Q4,14,Jalisco,-764.407054901123
20201,2020-Q1,14,Jalisco,1426.4717559814453
20202,2020-Q2,14,Jalisco,630.4643383026123
20203,2020-Q3,14,Jalisco,28.341154098510742
20204,2020-Q4,14,Jalisco,48.70888137817383
20211,2021-Q1,14,Jalisco,943.8985748291016
20212,2021-Q2,14,Jalisco,230.1921501159668
20213,2021-Q3,14,Jalisco,207.19569730758667
20214,2021-Q4,14,Jalisco,760.2846984863281
20221,2022-Q1,14,Jalisco,1628.8634567260742
20222,2022-Q2,14,Jalisco,641.8545989990234
20223,2022-Q3,14,Jalisco,482.65689182281494
20224,2022-Q4,14,Jalisco,231.09948253631592
20231,2023-Q1,14,Jalisco,1153.0396423339844
20232,2023-Q2,14,Jalisco,170.27238178253174
20233,2023-Q3,14,Jalisco,219.42678451538086
20234,2023-Q4,14,Jalisco,503.3296661376953
20241,2024-Q1,14,Jalisco,781.4432144165039
20242,2024-Q2,14,Jalisco,123.97710704803467
20243,2024-Q3,14,Jalisco,237.02693939208984
20244,2024-Q4,14,Jalisco,-42.14486503601074
19991,1999-Q1,15,Estado de México,315.3405990600586
19992,1999-Q2,15,Estado de México,197.6022186279297
19993,1999-Q3,15,Estado de México,169.62398529052734
19994,1999-Q4,15,Estado de México,446.94141387939453
20001,2000-Q1,15,Estado de México,505.4747772216797
20002,2000-Q2,15,Estado de México,263.3839750289917
20003,2000-Q3,15,Estado de México,187.91846174001694
20004,2000-Q4,15,Estado de México,355.5895538330078
20011,2001-Q1,15,Estado de México,273.80828857421875
20012,2001-Q2,15,Estado de México,398.9184265136719
20013,2001-Q3,15,Estado de México,1107.7328414916992
20014,2001-Q4,15,Estado de México,575.4975204467773
20021,2002-Q1,15,Estado de México,610.6571655273438
20022,2002-Q2,15,Estado de México,134.20981216430664
20023,2002-Q3,15,Estado de México,576.2674789428711
20024,2002-Q4,15,Estado de México,612.9061393737793
20031,2003-Q1,15,Estado de México,398.24280834198
20032,2003-Q2,15,Estado de México,500.07433319091797
20033,2003-Q3,15,Estado de México,116.93764352798462
20034,2003-Q4,15,Estado de México,478.20397186279297
20041,2004-Q1,15,Estado de México,1028.3611145019531
20042,2004-Q2,15,Estado de México,760.3506927490234
20043,2004-Q3,15,Estado de México,650.4044388532639
20044,2004-Q4,15,Estado de México,1496.4987773895264
20051,2005-Q1,15,Estado de México,863.9499740600586
20052,2005-Q2,15,Estado de México,712.0302276611328
20053,2005-Q3,15,Estado de México,330.60378646850586
20054,2005-Q4,15,Estado de México,654.0477981567383
20061,2006-Q1,15,Estado de México,875.8720550537109
20062,2006-Q2,15,Estado de México,735.3694152832031
20063,2006-Q3,15,Estado de México,213.07566452026367
20064,2006-Q4,15,Estado de México,578.7871398925781
20071,2007-Q1,15,Estado de México,948.7624816894531
20072,2007-Q2,15,Estado de México,433.9522705078125
20073,2007-Q3,15,Estado de México,82.20707511901855
20074,2007-Q4,15,Estado de México,755.9943771362305
20081,2008-Q1,15,Estado de México,1136.872169494629
20082,2008-Q2,15,Estado de México,616.4048581123352
20083,2008-Q3,15,Estado de México,382.6825637817383
20084,2008-Q4,15,Estado de México,209.93235778808594
20091,2009-Q1,15,Estado de México,531.2184143066406
20092,2009-Q2,15,Estado de México,424.71932220458984
20093,2009-Q3,15,Estado de México,83.10397338867188
20094,2009-Q4,15,Estado de México,553.3387451171875
20101,2010-Q1,15,Estado de México,1130.777359008789
20102,2010-Q2,15,Estado de México,452.0069274902344
20103,2010-Q3,15,Estado de México,280.1749153137207
20104,2010-Q4,15,Estado de México,165.41955184936523
20111,2011-Q1,15,Estado de México,1282.5303890705109
20112,2011-Q2,15,Estado de México,452.6065139770508
20113,2011-Q3,15,Estado de México,438.34639739990234
20114,2011-Q4,15,Estado de México,538.5970611572266
20121,2012-Q1,15,Estado de México,1162.283203125
20122,2012-Q2,15,Estado de México,1198.9691543579102
20123,2012-Q3,15,Estado de México,420.7723331451416
20124,2012-Q4,15,Estado de México,337.5540828704834
20131,2013-Q1,15,Estado de México,1169.7610244750977
20132,2013-Q2,15,Estado de México,2656.801956176758
20133,2013-Q3,15,Estado de México,168.66446554660797
20134,2013-Q4,15,Estado de México,613.2105178833008
20141,2014-Q1,15,Estado de México,1079.8423156738281
20142,2014-Q2,15,Estado de México,614.9689331054688
20143,2014-Q3,15,Estado de México,187.73270416259766
20144,2014-Q4,15,Estado de México,1698.885383605957
20151,2015-Q1,15,Estado de México,1056.1557292938232
20152,2015-Q2,15,Estado de México,1182.943881034851
20153,2015-Q3,15,Estado de México,652.1293334960938
20154,2015-Q4,15,Estado de México,68.42729759216309
20161,2016-Q1,15,Estado de México,1159.6853485107422
20162,2016-Q2,15,Estado de México,218.34629821777344
20163,2016-Q3,15,Estado de México,306.2325782775879
20164,2016-Q4,15,Estado de México,723.5546569824219
20171,2017-Q1,15,Estado de México,1244.5441064834595
20172,2017-Q2,15,Estado de México,763.1672897338867
20173,2017-Q3,15,Estado de México,1459.307975769043
20174,2017-Q4,15,Estado de México,294.4110641479492
20181,2018-Q1,15,Estado de México,1250.68900680542
20182,2018-Q2,15,Estado de México,590.8873748779297
20183,2018-Q3,15,Estado de México,244.23688006401062
20184,2018-Q4,15,Estado de México,248.00628280639648
20191,2019-Q1,15,Estado de México,1533.406967163086
20192,2019-Q2,15,Estado de México,438.61195373535156
20193,2019-Q3,15,Estado de México,467.3639602661133
20194,2019-Q4,15,Estado de México,493.6317939758301
20201,2020-Q1,15,Estado de México,1700.0416564941406
20202,2020-Q2,15,Estado de México,458.4818539619446
20203,2020-Q3,15,Estado de México,-40.207427978515625
20204,2020-Q4,15,Estado de México,266.96856689453125
20211,2021-Q1,15,Estado de México,994.2510051727295
20212,2021-Q2,15,Estado de México,-5.65577507019043
20213,2021-Q3,15,Estado de México,361.13929653167725
20214,2021-Q4,15,Estado de México,185.80435180664062
20221,2022-Q1,15,Estado de México,1167.788745880127
20222,2022-Q2,15,Estado de México,953.48291015625
20223,2022-Q3,15,Estado de México,225.1329231262207
20224,2022-Q4,15,Estado de México,-53.65488052368164
20231,2023-Q1,15,Estado de México,1291.6094646453857
20232,2023-Q2,15,Estado de México,78.78470802307129
20233,2023-Q3,15,Estado de México,405.8164768218994
20234,2023-Q4,15,Estado de México,155.31329345703125
20241,2024-Q1,15,Estado de México,1173.672407709062
20242,2024-Q2,15,Estado de México,426.83678221702576
20243,2024-Q3,15,Estado de México,1006.2343642711639
20244,2024-Q4,15,Estado de México,34.91308143734932
