State ID,State,Quarter ID,Quarter,Workforce
21,Puebla,20243,2024-Q3,3172885
21,Puebla,20244,2024-Q4,3090049
21,Puebla,20251,2025-Q1,3092122
22,Querétaro,20101,2010-Q1,731671
22,Querétaro,20102,2010-Q2,765115
22,Querétaro,20103,2010-Q3,765265
22,Querétaro,20104,2010-Q4,732591
22,Querétaro,20111,2011-Q1,769485
22,Querétaro,20112,2011-Q2,776584
22,Querétaro,20113,2011-Q3,773892
22,Querétaro,20114,2011-Q4,773975
22,Querétaro,20121,2012-Q1,786801
22,Querétaro,20122,2012-Q2,768224
22,Querétaro,20123,2012-Q3,795153
22,Querétaro,20124,2012-Q4,754137
22,Querétaro,20131,2013-Q1,770609
22,Querétaro,20132,2013-Q2,750893
22,Querétaro,20133,2013-Q3,753258
22,Querétaro,20134,2013-Q4,764035
22,Querétaro,20141,2014-Q1,755159
22,Querétaro,20142,2014-Q2,770561
22,Querétaro,20143,2014-Q3,773170
22,Querétaro,20144,2014-Q4,772029
22,Querétaro,20151,2015-Q1,802051
22,Querétaro,20152,2015-Q2,772906
22,Querétaro,20153,2015-Q3,800055
22,Querétaro,20154,2015-Q4,842023
22,Querétaro,20161,2016-Q1,819372
22,Querétaro,20162,2016-Q2,809662
22,Querétaro,20163,2016-Q3,806322
22,Querétaro,20164,2016-Q4,807243
22,Querétaro,20171,2017-Q1,829465
22,Querétaro,20172,2017-Q2,806686
22,Querétaro,20173,2017-Q3,824971
22,Querétaro,20174,2017-Q4,837024
22,Querétaro,20181,2018-Q1,880799
22,Querétaro,20182,2018-Q2,862007
22,Querétaro,20183,2018-Q3,868567
22,Querétaro,20184,2018-Q4,861125
22,Querétaro,20191,2019-Q1,869742
22,Querétaro,20192,2019-Q2,856609
22,Querétaro,20193,2019-Q3,873950
22,Querétaro,20194,2019-Q4,888116
22,Querétaro,20201,2020-Q1,926620
22,Querétaro,20203,2020-Q3,878118
22,Querétaro,20204,2020-Q4,949571
22,Querétaro,20211,2021-Q1,1010295
22,Querétaro,20212,2021-Q2,1052926
22,Querétaro,20213,2021-Q3,1087188
22,Querétaro,20214,2021-Q4,1060535
22,Querétaro,20221,2022-Q1,1053243
22,Querétaro,20222,2022-Q2,1029663
22,Querétaro,20223,2022-Q3,1066235
22,Querétaro,20224,2022-Q4,1111103
22,Querétaro,20231,2023-Q1,1131809
22,Querétaro,20232,2023-Q2,1144455
22,Querétaro,20233,2023-Q3,1183766
22,Querétaro,20234,2023-Q4,1179796
22,Querétaro,20241,2024-Q1,1180840
22,Querétaro,20242,2024-Q2,1189166
22,Querétaro,20243,2024-Q3,1220360
22,Querétaro,20244,2024-Q4,1239614
22,Querétaro,20251,2025-Q1,1216822
23,Quintana Roo,20101,2010-Q1,662930
23,Quintana Roo,20102,2010-Q2,690472
23,Quintana Roo,20103,2010-Q3,681806
23,Quintana Roo,20104,2010-Q4,692620
23,Quintana Roo,20111,2011-Q1,683041
23,Quintana Roo,20112,2011-Q2,702166
23,Quintana Roo,20113,2011-Q3,697627
23,Quintana Roo,20114,2011-Q4,707912
23,Quintana Roo,20121,2012-Q1,719709
23,Quintana Roo,20122,2012-Q2,730109
23,Quintana Roo,20123,2012-Q3,723302
23,Quintana Roo,20124,2012-Q4,713671
23,Quintana Roo,20131,2013-Q1,717563
23,Quintana Roo,20132,2013-Q2,740160
23,Quintana Roo,20133,2013-Q3,742819
23,Quintana Roo,20134,2013-Q4,732583
23,Quintana Roo,20141,2014-Q1,724831
23,Quintana Roo,20142,2014-Q2,738988
23,Quintana Roo,20143,2014-Q3,743062
23,Quintana Roo,20144,2014-Q4,748707
23,Quintana Roo,20151,2015-Q1,749808
23,Quintana Roo,20152,2015-Q2,762384
23,Quintana Roo,20153,2015-Q3,771373
23,Quintana Roo,20154,2015-Q4,790255
23,Quintana Roo,20161,2016-Q1,787452
23,Quintana Roo,20162,2016-Q2,801368
23,Quintana Roo,20163,2016-Q3,819527
23,Quintana Roo,20164,2016-Q4,806043
23,Quintana Roo,20171,2017-Q1,800847
23,Quintana Roo,20172,2017-Q2,809904
23,Quintana Roo,20173,2017-Q3,822529
23,Quintana Roo,20174,2017-Q4,821059
23,Quintana Roo,20181,2018-Q1,818839
23,Quintana Roo,20182,2018-Q2,846856
23,Quintana Roo,20183,2018-Q3,864291
23,Quintana Roo,20184,2018-Q4,872731
23,Quintana Roo,20191,2019-Q1,890199
23,Quintana Roo,20192,2019-Q2,884865
23,Quintana Roo,20193,2019-Q3,862339
23,Quintana Roo,20194,2019-Q4,878561
23,Quintana Roo,20201,2020-Q1,877080
23,Quintana Roo,20203,2020-Q3,788295
23,Quintana Roo,20204,2020-Q4,845007
23,Quintana Roo,20211,2021-Q1,919059
23,Quintana Roo,20212,2021-Q2,920651
23,Quintana Roo,20213,2021-Q3,930444
23,Quintana Roo,20214,2021-Q4,937357
23,Quintana Roo,20221,2022-Q1,939947
23,Quintana Roo,20222,2022-Q2,960681
23,Quintana Roo,20223,2022-Q3,962278
23,Quintana Roo,20224,2022-Q4,987173
23,Quintana Roo,20231,2023-Q1,996823
23,Quintana Roo,20232,2023-Q2,994829
23,Quintana Roo,20233,2023-Q3,979797
23,Quintana Roo,20234,2023-Q4,995927
23,Quintana Roo,20241,2024-Q1,980538
23,Quintana Roo,20242,2024-Q2,985107
23,Quintana Roo,20243,2024-Q3,1003099
23,Quintana Roo,20244,2024-Q4,1002087
23,Quintana Roo,20251,2025-Q1,995271
24,San Luis Potosí,20101,2010-Q1,1038572
24,San Luis Potosí,20102,2010-Q2,1072708
24,San Luis Potosí,20103,2010-Q3,1056853
24,San Luis Potosí,20104,2010-Q4,1058129
24,San Luis Potosí,20111,2011-Q1,1057872
24,San Luis Potosí,20112,2011-Q2,1049539
24,San Luis Potosí,20113,2011-Q3,1052912
24,San Luis Potosí,20114,2011-Q4,1044239
24,San Luis Potosí,20121,2012-Q1,1036520
24,San Luis Potosí,20122,2012-Q2,1081789
24,San Luis Potosí,20123,2012-Q3,1122044
24,San Luis Potosí,20124,2012-Q4,1105769
24,San Luis Potosí,20131,2013-Q1,1077926
24,San Luis Potosí,20132,2013-Q2,1124728
24,San Luis Potosí,20133,2013-Q3,1110049
24,San Luis Potosí,20134,2013-Q4,1150039
24,San Luis Potosí,20141,2014-Q1,1100579
24,San Luis Potosí,20142,2014-Q2,1127096
24,San Luis Potosí,20143,2014-Q3,1121529
24,San Luis Potosí,20144,2014-Q4,1138630
24,San Luis Potosí,20151,2015-Q1,1125332
24,San Luis Potosí,20152,2015-Q2,1150688
24,San Luis Potosí,20153,2015-Q3,1149739
24,San Luis Potosí,20154,2015-Q4,1174432
24,San Luis Potosí,20161,2016-Q1,1158041
24,San Luis Potosí,20162,2016-Q2,1205159
24,San Luis Potosí,20163,2016-Q3,1211050
24,San Luis Potosí,20164,2016-Q4,1190841
24,San Luis Potosí,20171,2017-Q1,1172979
24,San Luis Potosí,20172,2017-Q2,1199278
24,San Luis Potosí,20173,2017-Q3,1210316
24,San Luis Potosí,20174,2017-Q4,1218530
24,San Luis Potosí,20181,2018-Q1,1182796
24,San Luis Potosí,20182,2018-Q2,1223160
24,San Luis Potosí,20183,2018-Q3,1245501
24,San Luis Potosí,20184,2018-Q4,1221282
24,San Luis Potosí,20191,2019-Q1,1214523
24,San Luis Potosí,20192,2019-Q2,1244475
24,San Luis Potosí,20193,2019-Q3,1275554
24,San Luis Potosí,20194,2019-Q4,1253123
24,San Luis Potosí,20201,2020-Q1,1256031
24,San Luis Potosí,20203,2020-Q3,1221778
24,San Luis Potosí,20204,2020-Q4,1259897
24,San Luis Potosí,20211,2021-Q1,1233830
24,San Luis Potosí,20212,2021-Q2,1282326
24,San Luis Potosí,20213,2021-Q3,1311741
24,San Luis Potosí,20214,2021-Q4,1315432
24,San Luis Potosí,20221,2022-Q1,1289621
24,San Luis Potosí,20222,2022-Q2,1285079
24,San Luis Potosí,20223,2022-Q3,1282616
24,San Luis Potosí,20224,2022-Q4,1306723
24,San Luis Potosí,20231,2023-Q1,1306502
24,San Luis Potosí,20232,2023-Q2,1318723
24,San Luis Potosí,20233,2023-Q3,1354977
24,San Luis Potosí,20234,2023-Q4,1351775
24,San Luis Potosí,20241,2024-Q1,1338435
24,San Luis Potosí,20242,2024-Q2,1344815
24,San Luis Potosí,20243,2024-Q3,1357159
24,San Luis Potosí,20244,2024-Q4,1318755
24,San Luis Potosí,20251,2025-Q1,1285696
25,Sinaloa,20101,2010-Q1,1273741
25,Sinaloa,20102,2010-Q2,1260231
25,Sinaloa,20103,2010-Q3,1244398
25,Sinaloa,20104,2010-Q4,1254281
25,Sinaloa,20111,2011-Q1,1247983
25,Sinaloa,20112,2011-Q2,1247989
25,Sinaloa,20113,2011-Q3,1232259
25,Sinaloa,20114,2011-Q4,1294791
25,Sinaloa,20121,2012-Q1,1293650
25,Sinaloa,20122,2012-Q2,1296510
25,Sinaloa,20123,2012-Q3,1281037
25,Sinaloa,20124,2012-Q4,1324241
25,Sinaloa,20131,2013-Q1,1322175
25,Sinaloa,20132,2013-Q2,1329368
25,Sinaloa,20133,2013-Q3,1282870
25,Sinaloa,20134,2013-Q4,1326518
25,Sinaloa,20141,2014-Q1,1317288
25,Sinaloa,20142,2014-Q2,1279310
25,Sinaloa,20143,2014-Q3,1295614
25,Sinaloa,20144,2014-Q4,1371707
25,Sinaloa,20151,2015-Q1,1375331
25,Sinaloa,20152,2015-Q2,1328948
25,Sinaloa,20153,2015-Q3,1330650
25,Sinaloa,20154,2015-Q4,1358096
25,Sinaloa,20161,2016-Q1,1376453
25,Sinaloa,20162,2016-Q2,1342407
25,Sinaloa,20163,2016-Q3,1357716
25,Sinaloa,20164,2016-Q4,1381104
25,Sinaloa,20171,2017-Q1,1376285
25,Sinaloa,20172,2017-Q2,1401111
25,Sinaloa,20173,2017-Q3,1365219
25,Sinaloa,20174,2017-Q4,1381394
25,Sinaloa,20181,2018-Q1,1423285
25,Sinaloa,20182,2018-Q2,1386292
25,Sinaloa,20183,2018-Q3,1358660
25,Sinaloa,20184,2018-Q4,1389771
25,Sinaloa,20191,2019-Q1,1396279
25,Sinaloa,20192,2019-Q2,1406790
25,Sinaloa,20193,2019-Q3,1414050
25,Sinaloa,20194,2019-Q4,1440347
25,Sinaloa,20201,2020-Q1,1431667
25,Sinaloa,20203,2020-Q3,1260847
25,Sinaloa,20204,2020-Q4,1321037
25,Sinaloa,20211,2021-Q1,1348508
25,Sinaloa,20212,2021-Q2,1368104
25,Sinaloa,20213,2021-Q3,1347418
25,Sinaloa,20214,2021-Q4,1380214
25,Sinaloa,20221,2022-Q1,1373253
25,Sinaloa,20222,2022-Q2,1430286
25,Sinaloa,20223,2022-Q3,1414126
25,Sinaloa,20224,2022-Q4,1466293
25,Sinaloa,20231,2023-Q1,1484243
25,Sinaloa,20232,2023-Q2,1472153
25,Sinaloa,20233,2023-Q3,1493727
25,Sinaloa,20234,2023-Q4,1499528
25,Sinaloa,20241,2024-Q1,1481795
25,Sinaloa,20242,2024-Q2,1505813
25,Sinaloa,20243,2024-Q3,1452621
25,Sinaloa,20244,2024-Q4,1479725
25,Sinaloa,20251,2025-Q1,1481009
26,Sonora,20101,2010-Q1,1156656
26,Sonora,20102,2010-Q2,1157423
26,Sonora,20103,2010-Q3,1129195
26,Sonora,20104,2010-Q4,1148109
26,Sonora,20111,2011-Q1,1169177
26,Sonora,20112,2011-Q2,1177126
26,Sonora,20113,2011-Q3,1237542
26,Sonora,20114,2011-Q4,1263018
26,Sonora,20121,2012-Q1,1276007
26,Sonora,20122,2012-Q2,1287307
26,Sonora,20123,2012-Q3,1272666
26,Sonora,20124,2012-Q4,1253737
26,Sonora,20131,2013-Q1,1243595
26,Sonora,20132,2013-Q2,1325809
26,Sonora,20133,2013-Q3,1297421
26,Sonora,20134,2013-Q4,1356891
26,Sonora,20141,2014-Q1,1349469
26,Sonora,20142,2014-Q2,1374834
26,Sonora,20143,2014-Q3,1346920
26,Sonora,20144,2014-Q4,1372652
26,Sonora,20151,2015-Q1,1365524
26,Sonora,20152,2015-Q2,1390367
26,Sonora,20153,2015-Q3,1363500
26,Sonora,20154,2015-Q4,1386422
26,Sonora,20161,2016-Q1,1361998
26,Sonora,20162,2016-Q2,1418100
26,Sonora,20163,2016-Q3,1411926
26,Sonora,20164,2016-Q4,1412624
26,Sonora,20171,2017-Q1,1398527
26,Sonora,20172,2017-Q2,1414120
26,Sonora,20173,2017-Q3,1396889
26,Sonora,20174,2017-Q4,1422873
26,Sonora,20181,2018-Q1,1426957
26,Sonora,20182,2018-Q2,1433258
26,Sonora,20183,2018-Q3,1439270
26,Sonora,20184,2018-Q4,1464617
26,Sonora,20191,2019-Q1,1455698
26,Sonora,20192,2019-Q2,1469205
26,Sonora,20193,2019-Q3,1492121
26,Sonora,20194,2019-Q4,1512652
26,Sonora,20201,2020-Q1,1495721
26,Sonora,20203,2020-Q3,1310632
26,Sonora,20204,2020-Q4,1478717
26,Sonora,20211,2021-Q1,1357424
26,Sonora,20212,2021-Q2,1402025
26,Sonora,20213,2021-Q3,1441117
26,Sonora,20214,2021-Q4,1451618
26,Sonora,20221,2022-Q1,1418883
26,Sonora,20222,2022-Q2,1459021
26,Sonora,20223,2022-Q3,1434526
26,Sonora,20224,2022-Q4,1445570
26,Sonora,20231,2023-Q1,1464753
26,Sonora,20232,2023-Q2,1509288
26,Sonora,20233,2023-Q3,1463755
26,Sonora,20234,2023-Q4,1471449
26,Sonora,20241,2024-Q1,1442258
26,Sonora,20242,2024-Q2,1481774
26,Sonora,20243,2024-Q3,1441995
26,Sonora,20244,2024-Q4,1448172
26,Sonora,20251,2025-Q1,1425411
27,Tabasco,20101,2010-Q1,912229
27,Tabasco,20102,2010-Q2,935266
27,Tabasco,20103,2010-Q3,903700
27,Tabasco,20104,2010-Q4,904727
27,Tabasco,20111,2011-Q1,925206
27,Tabasco,20112,2011-Q2,925441
27,Tabasco,20113,2011-Q3,925280
27,Tabasco,20114,2011-Q4,956138
27,Tabasco,20121,2012-Q1,907985
27,Tabasco,20122,2012-Q2,919052
27,Tabasco,20123,2012-Q3,949132
27,Tabasco,20124,2012-Q4,919467
27,Tabasco,20131,2013-Q1,922534
27,Tabasco,20132,2013-Q2,968826
27,Tabasco,20133,2013-Q3,981251
27,Tabasco,20134,2013-Q4,979766
27,Tabasco,20141,2014-Q1,958488
27,Tabasco,20142,2014-Q2,971838
27,Tabasco,20143,2014-Q3,971328
27,Tabasco,20144,2014-Q4,988823
27,Tabasco,20151,2015-Q1,945744
27,Tabasco,20152,2015-Q2,972873
27,Tabasco,20153,2015-Q3,985398
27,Tabasco,20154,2015-Q4,988960
27,Tabasco,20161,2016-Q1,977138
27,Tabasco,20162,2016-Q2,1020402
27,Tabasco,20163,2016-Q3,990287
27,Tabasco,20164,2016-Q4,1026527
27,Tabasco,20171,2017-Q1,968705
27,Tabasco,20172,2017-Q2,983516
27,Tabasco,20173,2017-Q3,1012348
27,Tabasco,20174,2017-Q4,990981
27,Tabasco,20181,2018-Q1,983468
27,Tabasco,20182,2018-Q2,1023006
27,Tabasco,20183,2018-Q3,1007591
27,Tabasco,20184,2018-Q4,1019337
27,Tabasco,20191,2019-Q1,1013759
27,Tabasco,20192,2019-Q2,1081870
27,Tabasco,20193,2019-Q3,1075972
27,Tabasco,20194,2019-Q4,1076973
27,Tabasco,20201,2020-Q1,1089670
27,Tabasco,20203,2020-Q3,922138
27,Tabasco,20204,2020-Q4,979646
27,Tabasco,20211,2021-Q1,967637
27,Tabasco,20212,2021-Q2,998364
27,Tabasco,20213,2021-Q3,1006358
27,Tabasco,20214,2021-Q4,1004998
27,Tabasco,20221,2022-Q1,1024360
27,Tabasco,20222,2022-Q2,1029537
27,Tabasco,20223,2022-Q3,1048530
27,Tabasco,20224,2022-Q4,1089415
27,Tabasco,20231,2023-Q1,1092772
27,Tabasco,20232,2023-Q2,1074438
27,Tabasco,20233,2023-Q3,1116188
27,Tabasco,20234,2023-Q4,1126918
27,Tabasco,20241,2024-Q1,1118282
27,Tabasco,20242,2024-Q2,1107755
27,Tabasco,20243,2024-Q3,1114366
27,Tabasco,20244,2024-Q4,1150791
27,Tabasco,20251,2025-Q1,1121839
28,Tamaulipas,20101,2010-Q1,1425925
28,Tamaulipas,20102,2010-Q2,1451813
28,Tamaulipas,20103,2010-Q3,1461277
28,Tamaulipas,20104,2010-Q4,1443793
28,Tamaulipas,20111,2011-Q1,1449421
28,Tamaulipas,20112,2011-Q2,1509725
28,Tamaulipas,20113,2011-Q3,1505985
28,Tamaulipas,20114,2011-Q4,1529566
28,Tamaulipas,20121,2012-Q1,1512102
28,Tamaulipas,20122,2012-Q2,1548920
28,Tamaulipas,20123,2012-Q3,1547428
28,Tamaulipas,20124,2012-Q4,1510118
28,Tamaulipas,20131,2013-Q1,1544518
28,Tamaulipas,20132,2013-Q2,1550584
28,Tamaulipas,20133,2013-Q3,1577387
28,Tamaulipas,20134,2013-Q4,1608390
28,Tamaulipas,20141,2014-Q1,1564798
28,Tamaulipas,20142,2014-Q2,1555806
28,Tamaulipas,20143,2014-Q3,1535526
28,Tamaulipas,20144,2014-Q4,1537566
28,Tamaulipas,20151,2015-Q1,1530300
28,Tamaulipas,20152,2015-Q2,1570601
28,Tamaulipas,20153,2015-Q3,1565274
28,Tamaulipas,20154,2015-Q4,1600479
28,Tamaulipas,20161,2016-Q1,1609210
28,Tamaulipas,20162,2016-Q2,1623511
28,Tamaulipas,20163,2016-Q3,1642862
28,Tamaulipas,20164,2016-Q4,1633550
28,Tamaulipas,20171,2017-Q1,1623385
28,Tamaulipas,20172,2017-Q2,1625475
28,Tamaulipas,20173,2017-Q3,1630802
28,Tamaulipas,20174,2017-Q4,1647462
28,Tamaulipas,20181,2018-Q1,1644221
28,Tamaulipas,20182,2018-Q2,1702863
28,Tamaulipas,20183,2018-Q3,1686869
28,Tamaulipas,20184,2018-Q4,1697868
28,Tamaulipas,20191,2019-Q1,1703036
28,Tamaulipas,20192,2019-Q2,1733612
28,Tamaulipas,20193,2019-Q3,1707264
28,Tamaulipas,20194,2019-Q4,1719792
28,Tamaulipas,20201,2020-Q1,1699521
28,Tamaulipas,20203,2020-Q3,1613251
28,Tamaulipas,20204,2020-Q4,1685454
28,Tamaulipas,20211,2021-Q1,1586439
28,Tamaulipas,20212,2021-Q2,1645758
28,Tamaulipas,20213,2021-Q3,1661586
28,Tamaulipas,20214,2021-Q4,1688042
28,Tamaulipas,20221,2022-Q1,1640403
28,Tamaulipas,20222,2022-Q2,1675906
28,Tamaulipas,20223,2022-Q3,1657909
28,Tamaulipas,20224,2022-Q4,1672565
28,Tamaulipas,20231,2023-Q1,1668314
28,Tamaulipas,20232,2023-Q2,1702013
28,Tamaulipas,20233,2023-Q3,1684163
28,Tamaulipas,20234,2023-Q4,1712418
28,Tamaulipas,20241,2024-Q1,1667891
28,Tamaulipas,20242,2024-Q2,1669165
28,Tamaulipas,20243,2024-Q3,1715294
28,Tamaulipas,20244,2024-Q4,1678988
28,Tamaulipas,20251,2025-Q1,1690458
29,Tlaxcala,20101,2010-Q1,477407
29,Tlaxcala,20102,2010-Q2,491926
29,Tlaxcala,20103,2010-Q3,493276
29,Tlaxcala,20104,2010-Q4,484627
29,Tlaxcala,20111,2011-Q1,484263
29,Tlaxcala,20112,2011-Q2,487388
29,Tlaxcala,20113,2011-Q3,509529
29,Tlaxcala,20114,2011-Q4,511982
29,Tlaxcala,20121,2012-Q1,481528
29,Tlaxcala,20122,2012-Q2,519351
29,Tlaxcala,20123,2012-Q3,526161
29,Tlaxcala,20124,2012-Q4,529415
29,Tlaxcala,20131,2013-Q1,526291
29,Tlaxcala,20132,2013-Q2,538088
29,Tlaxcala,20133,2013-Q3,554171
29,Tlaxcala,20134,2013-Q4,539756
29,Tlaxcala,20141,2014-Q1,531499
29,Tlaxcala,20142,2014-Q2,545496
29,Tlaxcala,20143,2014-Q3,549549
29,Tlaxcala,20144,2014-Q4,544945
29,Tlaxcala,20151,2015-Q1,546583
29,Tlaxcala,20152,2015-Q2,566769
29,Tlaxcala,20153,2015-Q3,553604
29,Tlaxcala,20154,2015-Q4,566621
29,Tlaxcala,20161,2016-Q1,558897
29,Tlaxcala,20162,2016-Q2,576124
29,Tlaxcala,20163,2016-Q3,575641
29,Tlaxcala,20164,2016-Q4,580978
29,Tlaxcala,20171,2017-Q1,574251
29,Tlaxcala,20172,2017-Q2,580335
29,Tlaxcala,20173,2017-Q3,583938
29,Tlaxcala,20174,2017-Q4,585404
29,Tlaxcala,20181,2018-Q1,583710
29,Tlaxcala,20182,2018-Q2,589811
29,Tlaxcala,20183,2018-Q3,602414
29,Tlaxcala,20184,2018-Q4,603336
29,Tlaxcala,20191,2019-Q1,608794
29,Tlaxcala,20192,2019-Q2,618451
29,Tlaxcala,20193,2019-Q3,627447
29,Tlaxcala,20194,2019-Q4,623082
29,Tlaxcala,20201,2020-Q1,618948
29,Tlaxcala,20203,2020-Q3,573695
29,Tlaxcala,20204,2020-Q4,612523
29,Tlaxcala,20211,2021-Q1,585720
29,Tlaxcala,20212,2021-Q2,619259
29,Tlaxcala,20213,2021-Q3,626794
29,Tlaxcala,20214,2021-Q4,622461
29,Tlaxcala,20221,2022-Q1,620531
29,Tlaxcala,20222,2022-Q2,630978
29,Tlaxcala,20223,2022-Q3,640198
29,Tlaxcala,20224,2022-Q4,648539
29,Tlaxcala,20231,2023-Q1,650681
29,Tlaxcala,20232,2023-Q2,670784
29,Tlaxcala,20233,2023-Q3,669151
29,Tlaxcala,20234,2023-Q4,669190
29,Tlaxcala,20241,2024-Q1,671439
29,Tlaxcala,20242,2024-Q2,685735
29,Tlaxcala,20243,2024-Q3,695452
29,Tlaxcala,20244,2024-Q4,688851
29,Tlaxcala,20251,2025-Q1,692989
30,Veracruz de Ignacio de la Llave,20101,2010-Q1,3093400
30,Veracruz de Ignacio de la Llave,20102,2010-Q2,3163382
30,Veracruz de Ignacio de la Llave,20103,2010-Q3,3099641
30,Veracruz de Ignacio de la Llave,20104,2010-Q4,3023168
30,Veracruz de Ignacio de la Llave,20111,2011-Q1,3086457
30,Veracruz de Ignacio de la Llave,20112,2011-Q2,3095421
30,Veracruz de Ignacio de la Llave,20113,2011-Q3,3152495
30,Veracruz de Ignacio de la Llave,20114,2011-Q4,3142520
30,Veracruz de Ignacio de la Llave,20121,2012-Q1,3217435
30,Veracruz de Ignacio de la Llave,20122,2012-Q2,3314287
30,Veracruz de Ignacio de la Llave,20123,2012-Q3,3237293
30,Veracruz de Ignacio de la Llave,20124,2012-Q4,3209734
30,Veracruz de Ignacio de la Llave,20131,2013-Q1,3215127
30,Veracruz de Ignacio de la Llave,20132,2013-Q2,3206997
30,Veracruz de Ignacio de la Llave,20133,2013-Q3,3227970
30,Veracruz de Ignacio de la Llave,20134,2013-Q4,3249207
30,Veracruz de Ignacio de la Llave,20141,2014-Q1,3228985
30,Veracruz de Ignacio de la Llave,20142,2014-Q2,3110257
30,Veracruz de Ignacio de la Llave,20143,2014-Q3,3217260
30,Veracruz de Ignacio de la Llave,20144,2014-Q4,3131139
30,Veracruz de Ignacio de la Llave,20151,2015-Q1,3202394
30,Veracruz de Ignacio de la Llave,20152,2015-Q2,3159295
30,Veracruz de Ignacio de la Llave,20153,2015-Q3,3251962
30,Veracruz de Ignacio de la Llave,20154,2015-Q4,3235550
30,Veracruz de Ignacio de la Llave,20161,2016-Q1,3116835
30,Veracruz de Ignacio de la Llave,20162,2016-Q2,3139247
30,Veracruz de Ignacio de la Llave,20163,2016-Q3,3162784
30,Veracruz de Ignacio de la Llave,20164,2016-Q4,3162476
30,Veracruz de Ignacio de la Llave,20171,2017-Q1,3208059
30,Veracruz de Ignacio de la Llave,20172,2017-Q2,3259119
30,Veracruz de Ignacio de la Llave,20173,2017-Q3,3247599
30,Veracruz de Ignacio de la Llave,20174,2017-Q4,3236584
30,Veracruz de Ignacio de la Llave,20181,2018-Q1,3277591
30,Veracruz de Ignacio de la Llave,20182,2018-Q2,3292104
30,Veracruz de Ignacio de la Llave,20183,2018-Q3,3398637
30,Veracruz de Ignacio de la Llave,20184,2018-Q4,3330020
30,Veracruz de Ignacio de la Llave,20191,2019-Q1,3361629
30,Veracruz de Ignacio de la Llave,20192,2019-Q2,3409811
30,Veracruz de Ignacio de la Llave,20193,2019-Q3,3368582
30,Veracruz de Ignacio de la Llave,20194,2019-Q4,3425529
30,Veracruz de Ignacio de la Llave,20201,2020-Q1,3526988
30,Veracruz de Ignacio de la Llave,20203,2020-Q3,3286421
30,Veracruz de Ignacio de la Llave,20204,2020-Q4,3401418
30,Veracruz de Ignacio de la Llave,20211,2021-Q1,3255349
30,Veracruz de Ignacio de la Llave,20212,2021-Q2,3399361
30,Veracruz de Ignacio de la Llave,20213,2021-Q3,3382551
30,Veracruz de Ignacio de la Llave,20214,2021-Q4,3395346
30,Veracruz de Ignacio de la Llave,20221,2022-Q1,3296444
30,Veracruz de Ignacio de la Llave,20222,2022-Q2,3439114
30,Veracruz de Ignacio de la Llave,20223,2022-Q3,3312195
30,Veracruz de Ignacio de la Llave,20224,2022-Q4,3428792
30,Veracruz de Ignacio de la Llave,20231,2023-Q1,3479497
30,Veracruz de Ignacio de la Llave,20232,2023-Q2,3451872
30,Veracruz de Ignacio de la Llave,20233,2023-Q3,3475269
30,Veracruz de Ignacio de la Llave,20234,2023-Q4,3554283
30,Veracruz de Ignacio de la Llave,20241,2024-Q1,3571395
30,Veracruz de Ignacio de la Llave,20242,2024-Q2,3440561
30,Veracruz de Ignacio de la Llave,20243,2024-Q3,3622636
30,Veracruz de Ignacio de la Llave,20244,2024-Q4,3472818
30,Veracruz de Ignacio de la Llave,20251,2025-Q1,3486109
31,Yucatán,20101,2010-Q1,937855
31,Yucatán,20102,2010-Q2,926576
31,Yucatán,20103,2010-Q3,945842
31,Yucatán,20104,2010-Q4,904821
31,Yucatán,20111,2011-Q1,929504
31,Yucatán,20112,2011-Q2,950467
31,Yucatán,20113,2011-Q3,943591
31,Yucatán,20114,2011-Q4,961324
31,Yucatán,20121,2012-Q1,952982
31,Yucatán,20122,2012-Q2,976765
31,Yucatán,20123,2012-Q3,983907
31,Yucatán,20124,2012-Q4,963909
31,Yucatán,20131,2013-Q1,986486
31,Yucatán,20132,2013-Q2,993382
31,Yucatán,20133,2013-Q3,987992
31,Yucatán,20134,2013-Q4,1002360
31,Yucatán,20141,2014-Q1,969882
31,Yucatán,20142,2014-Q2,977161
31,Yucatán,20143,2014-Q3,992126
31,Yucatán,20144,2014-Q4,993185
31,Yucatán,20151,2015-Q1,992365
31,Yucatán,20152,2015-Q2,1005142
31,Yucatán,20153,2015-Q3,1007329
31,Yucatán,20154,2015-Q4,1010211
31,Yucatán,20161,2016-Q1,1004117
31,Yucatán,20162,2016-Q2,1029286
31,Yucatán,20163,2016-Q3,1034368
31,Yucatán,20164,2016-Q4,1050904
31,Yucatán,20171,2017-Q1,1051340
31,Yucatán,20172,2017-Q2,1049230
31,Yucatán,20173,2017-Q3,1046533
31,Yucatán,20174,2017-Q4,1043167
31,Yucatán,20181,2018-Q1,1056553
31,Yucatán,20182,2018-Q2,1073698
31,Yucatán,20183,2018-Q3,1071372
31,Yucatán,20184,2018-Q4,1100165
31,Yucatán,20191,2019-Q1,1094188
31,Yucatán,20192,2019-Q2,1083215
31,Yucatán,20193,2019-Q3,1109747
31,Yucatán,20194,2019-Q4,1111355
31,Yucatán,20201,2020-Q1,1108081
31,Yucatán,20203,2020-Q3,1076965
31,Yucatán,20204,2020-Q4,1121208
31,Yucatán,20211,2021-Q1,1183719
31,Yucatán,20212,2021-Q2,1189011
31,Yucatán,20213,2021-Q3,1157294
31,Yucatán,20214,2021-Q4,1191156
